,power_base,power_down,power_up,time_base,time_down,time_up
3282,7365.539127628974,7365.539159158317,18765.17613955335,17908387.2,17908387.2,17908387.2
3283,7367.852405237608,7367.852440812018,18788.331407482565,17908394.4,17908394.4,17908394.4
3284,7370.1671403848,7370.167181548361,18810.86464667833,17908401.599999998,17908401.599999998,17908401.599999998
3285,7372.4831963420065,7372.48323065977,18832.79163307492,17908408.8,17908408.8,17908408.8
3286,7374.800052286598,7374.800090440731,18854.12978223657,17908416.0,17908416.0,17908416.0
3287,7377.118034880541,7377.1180790133085,18874.89452225136,17908423.2,17908423.2,17908423.2
3288,7379.437142258981,7379.437194513008,18895.101967342845,17908430.4,17908430.4,17908430.4
3289,7381.756813910128,7381.756852550957,18914.77772069379,17908437.599999998,17908437.599999998,17908437.599999998
3290,7384.077657391347,7384.077696073163,18945.628683935785,17908444.8,17908444.8,17908444.8
3291,7386.399215274724,7386.399253137182,18978.52803099217,17908452.0,17908452.0,17908452.0
3292,7388.721189041936,7388.721226231113,19000.072892772234,17908459.2,17908459.2,17908459.2
3293,7391.043570947564,7391.043607797162,19019.65262222301,17908466.4,17908466.4,17908466.4
3294,7393.366274545602,7393.366310794929,19039.18222390499,17908473.599999998,17908473.599999998,17908473.599999998
3295,7395.689290827491,7395.689327258085,19058.598141738126,17908480.8,17908480.8,17908480.8
3296,7398.012261854387,7398.01229610209,19077.724178965607,17908488.0,17908488.0,17908488.0
3297,7400.335366532191,7400.335401947486,19096.465818737663,17908495.2,17908495.2,17908495.2
3298,7402.658717497716,7402.658753686526,19114.768629762075,17908502.4,17908502.4,17908502.4
3299,7404.982222700405,7404.982257863384,19132.61372327969,17908509.599999998,17908509.599999998,17908509.599999998
3300,7407.305528275185,7407.3055625732595,19150.109394347815,17908516.8,17908516.8,17908516.8
3301,7409.628644928234,7409.628678394583,19167.225439855352,17908524.0,17908524.0,17908524.0
3302,7411.951526054216,7411.951558481458,19183.95707024455,17908531.2,17908531.2,17908531.2
3303,7414.274099420983,7414.274131385825,19200.317315991233,17908538.4,17908538.4,17908538.4
3304,7416.5962768742165,7416.596306385547,19216.320271079327,17908545.599999998,17908545.599999998,17908545.599999998
3305,7418.917910254084,7418.917939927202,19231.956177889613,17908552.8,17908552.8,17908552.8
3306,7421.239126237867,7421.239156609494,19247.265787755914,17908560.0,17908560.0,17908560.0
3307,7423.560021002795,7423.56005033437,19280.954013403843,17908567.2,17908567.2,17908567.2
3308,7425.880305091235,7425.880333433259,19304.929984748673,17908574.4,17908574.4,17908574.4
3309,7428.199958745423,7428.1999861104405,19321.536011295335,17908581.599999998,17908581.599999998,17908581.599999998
3310,7430.518950036658,7430.518976560027,19337.52795328108,17908588.8,17908588.8,17908588.8
3311,7432.837204562225,7432.837229956736,19353.647185231595,17908596.0,17908596.0,17908596.0
3312,7435.154730367683,7435.154755202021,19369.714538587046,17908603.2,17908603.2,17908603.2
3313,7437.471309266901,7437.47133188708,19385.57673603096,17908610.4,17908610.4,17908610.4
3314,7439.787038028476,7439.787060614242,19401.15470316252,17908617.599999998,17908617.599999998,17908617.599999998
3315,7442.1019371541215,7442.10196009877,19416.430642744253,17908624.8,17908624.8,17908624.8
3316,7444.416005000855,7444.416028697488,19431.401039647702,17908632.0,17908632.0,17908632.0
3317,7446.72896527915,7446.728984673998,19446.08454013325,17908639.2,17908639.2,17908639.2
3318,7449.040937143118,7449.040957021912,19460.484296231778,17908646.4,17908646.4,17908646.4
3319,7451.351946498142,7451.351967427252,19474.596285283154,17908653.599999998,17908653.599999998,17908653.599999998
3320,7453.661991775932,7453.662014321387,19488.427799354213,17908660.8,17908660.8,17908660.8
3321,7455.970818142397,7455.970834932201,19501.979253361333,17908668.0,17908668.0,17908668.0
3322,7458.278535147432,7458.278552648493,19515.254179594445,17908675.2,17908675.2,17908675.2
3323,7460.585141733006,7460.585159864835,19532.753994702474,17908682.4,17908682.4,17908682.4
3324,7462.890538590307,7462.890555911019,19564.98867228582,17908689.599999998,17908689.599999998,17908689.599999998
3325,7465.194821940803,7465.194838374718,19583.134247017275,17908696.8,17908696.8,17908696.8
3326,7467.497921455236,7467.497936993455,19597.352022545354,17908704.0,17908704.0,17908704.0
3327,7469.799807994109,7469.799822745803,19611.57072775512,17908711.2,17908711.2,17908711.2
3328,7472.100417999536,7472.100431660264,19625.939979308823,17908718.4,17908718.4,17908718.4
3329,7474.399773425453,7474.399786452161,19640.256600806508,17908725.599999998,17908725.599999998,17908725.599999998
3330,7476.697734629958,7476.69774613951,19654.386683159017,17908732.8,17908732.8,17908732.8
3331,7478.994355853214,7478.994367490822,19668.226698819966,17908740.0,17908740.0,17908740.0
3332,7481.289656974741,7481.289669105568,19681.852288235248,17908747.2,17908747.2,17908747.2
3333,7483.583636919188,7483.5836499083325,19695.243262905995,17908754.4,17908754.4,17908754.4
3334,7485.876210302704,7485.8762205838,19708.389524068298,17908761.599999998,17908761.599999998,17908761.599999998
3335,7488.167317476323,7488.167326814088,19721.290332019897,17908768.8,17908768.8,17908768.8
3336,7490.457028682178,7490.457036950966,19733.956189421522,17908776.0,17908776.0,17908776.0
3337,7492.745342959976,7492.745350032914,19746.38480454694,17908783.2,17908783.2,17908783.2
3338,7495.032240412162,7495.032242238042,19758.57846970533,17908790.4,17908790.4,17908790.4
3339,7497.3175690146545,7497.317570420065,19770.556308674044,17908797.599999998,17908797.599999998,17908797.599999998
3340,7499.601308219493,7499.601309179987,19794.734011531364,17908804.8,17908804.8,17908804.8
3341,7501.8835138482655,7501.8835140346455,19821.206724834898,17908812.0,17908812.0,17908812.0
3342,7504.1643316926065,7504.164331768637,19835.990907105766,17908819.2,17908819.2,17908819.2
3343,7506.443683864716,7506.443683640651,19849.107944539937,17908826.4,17908826.4,17908826.4
3344,7508.721532423311,7508.721532003365,19862.304951357,17908833.599999998,17908833.599999998,17908833.599999998
3345,7510.997812869664,7510.997811941062,19875.64704511433,17908840.8,17908840.8,17908840.8
3346,7513.272556373681,7513.272554663363,19888.956721069848,17908848.0,17908848.0,17908848.0
3347,7515.545643010315,7515.545642584355,19902.10864391333,17908855.2,17908855.2,17908855.2
3348,7517.817101556371,7517.817100880599,19915.060353499415,17908862.4,17908862.4,17908862.4
3349,7520.086964155512,7520.086963058975,19927.756663547705,17908869.599999998,17908869.599999998,17908869.599999998
3350,7522.355230354543,7522.355228666443,19940.2155982186,17908876.8,17908876.8,17908876.8
3351,7524.621899701978,7524.621897251764,19952.426135753973,17908884.0,17908884.0,17908884.0
3352,7526.886787697571,7526.88678681031,19964.406861121508,17908891.2,17908891.2,17908891.2
3353,7529.1500081677705,7529.150007136351,19976.166859333833,17908898.4,17908898.4,17908898.4
3354,7531.4115649676505,7531.411563682703,19987.713964656406,17908905.599999998,17908905.599999998,17908905.599999998
3355,7533.671457757705,7533.6714561100525,19999.05299998801,17908912.8,17908912.8,17908912.8
3356,7535.929653313482,7535.929652778118,20010.188659127904,17908920.0,17908920.0,17908920.0
3357,7538.18573436,7538.185734581163,20040.98084296126,17908927.2,17908927.2,17908927.2
3358,7540.440236863625,7540.440237927857,20061.462557066225,17908934.4,17908934.4,17908934.4
3359,7542.693050880669,7542.693052872632,20074.389166103563,17908941.599999998,17908941.599999998,17908941.599999998
3360,7544.944188444144,7544.944190885753,20086.86968757579,17908948.8,17908948.8,17908948.8
3361,7547.193581698986,7547.193584291755,20099.59718721,17908956.0,17908956.0,17908956.0
3362,7549.441155372816,7549.441158394381,20112.36832736332,17908963.2,17908963.2,17908963.2
3363,7551.686949612966,7551.686953162875,20125.021715918436,17908970.4,17908970.4,17908970.4
3364,7553.930904149729,7553.930907531773,20137.476465371852,17908977.599999998,17908977.599999998,17908977.599999998
