,power_base,power_down,power_up,time_base,time_down,time_up
146,-7.408294300809681e-08,-7.408294300809681e-08,-7.408294300809681e-08,7172251.2,7172251.2,7172251.2
147,-7.407772000230517e-08,-7.407772000230517e-08,-7.407772000230517e-08,7172258.4,7172258.4,7172258.4
148,-7.407248620285335e-08,-7.407248620285335e-08,-7.407248620285335e-08,7172265.600000001,7172265.600000001,7172265.600000001
149,-7.406724163404827e-08,-7.406724163404827e-08,-7.406724163404827e-08,7172272.8,7172272.8,7172272.8
150,-7.406198623671743e-08,-7.406198623671743e-08,-7.406198623671743e-08,7172280.0,7172280.0,7172280.0
151,-7.40567188698239e-08,-7.40567188698239e-08,-7.40567188698239e-08,7172287.2,7172287.2,7172287.2
152,-7.40514429446411e-08,-7.40514429446411e-08,-7.40514429446411e-08,7172294.4,7172294.4,7172294.4
153,-7.404615609272574e-08,-7.404615609272574e-08,-7.404615609272574e-08,7172301.600000001,7172301.600000001,7172301.600000001
154,-7.404085892019367e-08,-7.404085892019367e-08,-7.404085892019367e-08,7172308.8,7172308.8,7172308.8
155,-7.403555165790431e-08,-7.403555165790431e-08,-7.403555165790431e-08,7172316.0,7172316.0,7172316.0
156,-7.403023452842114e-08,-7.403023452842114e-08,-7.403023452842114e-08,7172323.2,7172323.2,7172323.2
157,-7.402490763363726e-08,-7.402490763363726e-08,-7.402490763363726e-08,7172330.4,7172330.4,7172330.4
158,-7.401957082589721e-08,-7.401957082589721e-08,-7.401957082589721e-08,7172337.600000001,7172337.600000001,7172337.600000001
159,-7.401422429468083e-08,-7.401422429468083e-08,-7.401422429468083e-08,7172344.8,7172344.8,7172344.8
160,-7.400886873922594e-08,-7.400886873922594e-08,-7.400886873922594e-08,7172352.0,7172352.0,7172352.0
161,-7.400350371769038e-08,-7.400350371769038e-08,-7.400350371769038e-08,7172359.2,7172359.2,7172359.2
162,-7.399812923195078e-08,-7.399812923195078e-08,-7.399812923195078e-08,7172366.4,7172366.4,7172366.4
163,-7.399274609765357e-08,-7.399274609765357e-08,-7.399274609765357e-08,7172373.600000001,7172373.600000001,7172373.600000001
